#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
38,19,4.487,2.71,0.484,-0.43499,292.5,0.0190548,0.000952739,0.05,-1.98937,1.63769,0.749088,0.00515787
38,20,4.487,2.71,0.484,-0.43499,307.5,0.0210612,0.00105306,0.05,-1.98937,1.63769,0.749088,0.00515787
38,21,4.487,2.71,0.484,-0.43499,322.5,0.0235838,0.00117919,0.05,-1.98937,1.63769,0.749088,0.00515787
38,22,4.487,2.71,0.484,-0.43499,337.5,0.0303728,0.00151864,0.05,-1.98937,1.63769,0.749088,0.00515787
38,23,4.487,2.71,0.484,-0.43499,352.5,0.0300812,0.00150406,0.05,-1.98937,1.63769,0.749088,0.00515787
39,0,4.487,2.71,0.485,-0.47967,7.5,0.0309655,0.00154828,0.05,-1.94966,1.56271,0.683255,0.00486924
39,1,4.487,2.71,0.485,-0.47967,22.5,0.0301077,0.00150538,0.05,-1.94966,1.56271,0.683255,0.00486924
39,2,4.487,2.71,0.485,-0.47967,37.5,0.0262867,0.00131433,0.05,-1.94966,1.56271,0.683255,0.00486924
39,3,4.487,2.71,0.485,-0.47967,52.5,0.0203288,0.00101644,0.05,-1.94966,1.56271,0.683255,0.00486924
39,4,4.487,2.71,0.485,-0.47967,67.5,0.0160196,0.00080098,0.05,-1.94966,1.56271,0.683255,0.00486924
39,5,4.487,2.71,0.485,-0.47967,82.5,0.0129008,0.000645042,0.05,-1.94966,1.56271,0.683255,0.00486924
39,6,4.487,2.71,0.485,-0.47967,97.5,0.0129782,0.000648911,0.05,-1.94966,1.56271,0.683255,0.00486924
39,7,4.487,2.71,0.485,-0.47967,112.5,0.0104583,0.000522913,0.05,-1.94966,1.56271,0.683255,0.00486924
39,8,4.487,2.71,0.485,-0.47967,127.5,0.00982168,0.000491084,0.05,-1.94966,1.56271,0.683255,0.00486924
39,9,4.487,2.71,0.485,-0.47967,142.5,0.0088395,0.000441975,0.05,-1.94966,1.56271,0.683255,0.00486924
39,10,4.487,2.71,0.485,-0.47967,157.5,0.00876143,0.000438072,0.05,-1.94966,1.56271,0.683255,0.00486924
39,11,4.487,2.71,0.485,-0.47967,172.5,0.00917584,0.000458792,0.05,-1.94966,1.56271,0.683255,0.00486924
39,12,4.487,2.71,0.485,-0.47967,187.5,0.00758232,0.000379116,0.05,-1.94966,1.56271,0.683255,0.00486924
39,13,4.487,2.71,0.485,-0.47967,202.5,0.00932744,0.000466372,0.05,-1.94966,1.56271,0.683255,0.00486924
39,14,4.487,2.71,0.485,-0.47967,217.5,0.00869584,0.000434792,0.05,-1.94966,1.56271,0.683255,0.00486924
39,15,4.487,2.71,0.485,-0.47967,232.5,0.0102106,0.000510529,0.05,-1.94966,1.56271,0.683255,0.00486924
39,16,4.487,2.71,0.485,-0.47967,247.5,0.0108156,0.000540779,0.05,-1.94966,1.56271,0.683255,0.00486924
39,17,4.487,2.71,0.485,-0.47967,262.5,0.012035,0.000601749,0.05,-1.94966,1.56271,0.683255,0.00486924
39,18,4.487,2.71,0.485,-0.47967,277.5,0.0142704,0.000713518,0.05,-1.94966,1.56271,0.683255,0.00486924
39,19,4.487,2.71,0.485,-0.47967,292.5,0.0160046,0.00080023,0.05,-1.94966,1.56271,0.683255,0.00486924
39,20,4.487,2.71,0.485,-0.47967,307.5,0.0172946,0.000864732,0.05,-1.94966,1.56271,0.683255,0.00486924
39,21,4.487,2.71,0.485,-0.47967,322.5,0.0244797,0.00122398,0.05,-1.94966,1.56271,0.683255,0.00486924
39,22,4.487,2.71,0.485,-0.47967,337.5,0.0313023,0.00156511,0.05,-1.94966,1.56271,0.683255,0.00486924
39,23,4.487,2.71,0.485,-0.47967,352.5,0.0305785,0.00152892,0.05,-1.94966,1.56271,0.683255,0.00486924
40,0,4.487,2.72,0.485,-0.53988,7.5,0.0316582,0.00158291,0.05,-1.89855,1.46956,0.602716,0.00447123
40,1,4.487,2.72,0.485,-0.53988,22.5,0.0275566,0.00137783,0.05,-1.89855,1.46956,0.602716,0.00447123
40,2,4.487,2.72,0.485,-0.53988,37.5,0.0230177,0.00115089,0.05,-1.89855,1.46956,0.602716,0.00447123
40,3,4.487,2.72,0.485,-0.53988,52.5,0.0167588,0.000837939,0.05,-1.89855,1.46956,0.602716,0.00447123
40,4,4.487,2.72,0.485,-0.53988,67.5,0.0150323,0.000751616,0.05,-1.89855,1.46956,0.602716,0.00447123
40,5,4.487,2.72,0.485,-0.53988,82.5,0.0126807,0.000634036,0.05,-1.89855,1.46956,0.602716,0.00447123
40,6,4.487,2.72,0.485,-0.53988,97.5,0.00989593,0.000494797,0.05,-1.89855,1.46956,0.602716,0.00447123
40,7,4.487,2.72,0.485,-0.53988,112.5,0.00903841,0.00045192,0.05,-1.89855,1.46956,0.602716,0.00447123
40,8,4.487,2.72,0.485,-0.53988,127.5,0.00837347,0.000418674,0.05,-1.89855,1.46956,0.602716,0.00447123
40,9,4.487,2.72,0.485,-0.53988,142.5,0.00752698,0.000376349,0.05,-1.89855,1.46956,0.602716,0.00447123
40,10,4.487,2.72,0.485,-0.53988,157.5,0.00745831,0.000372916,0.05,-1.89855,1.46956,0.602716,0.00447123
40,11,4.487,2.72,0.485,-0.53988,172.5,0.0070639,0.000353195,0.05,-1.89855,1.46956,0.602716,0.00447123
40,12,4.487,2.72,0.485,-0.53988,187.5,0.00723356,0.000361678,0.05,-1.89855,1.46956,0.602716,0.00447123
40,13,4.487,2.72,0.485,-0.53988,202.5,0.00742032,0.000371016,0.05,-1.89855,1.46956,0.602716,0.00447123
40,14,4.487,2.72,0.485,-0.53988,217.5,0.00812753,0.000406377,0.05,-1.89855,1.46956,0.602716,0.00447123
40,15,4.487,2.72,0.485,-0.53988,232.5,0.008254,0.0004127,0.05,-1.89855,1.46956,0.602716,0.00447123
40,16,4.487,2.72,0.485,-0.53988,247.5,0.00799173,0.000399586,0.05,-1.89855,1.46956,0.602716,0.00447123
40,17,4.487,2.72,0.485,-0.53988,262.5,0.00993602,0.000496801,0.05,-1.89855,1.46956,0.602716,0.00447123
40,18,4.487,2.72,0.485,-0.53988,277.5,0.011527,0.000576349,0.05,-1.89855,1.46956,0.602716,0.00447123
40,19,4.487,2.72,0.485,-0.53988,292.5,0.0142925,0.000714627,0.05,-1.89855,1.46956,0.602716,0.00447123
40,20,4.487,2.72,0.485,-0.53988,307.5,0.0184721,0.000923607,0.05,-1.89855,1.46956,0.602716,0.00447123
40,21,4.487,2.72,0.485,-0.53988,322.5,0.0212725,0.00106362,0.05,-1.89855,1.46956,0.602716,0.00447123
40,22,4.487,2.72,0.485,-0.53988,337.5,0.0276387,0.00138194,0.05,-1.89855,1.46956,0.602716,0.00447123
40,23,4.487,2.72,0.485,-0.53988,352.5,0.032709,0.00163545,0.05,-1.89855,1.46956,0.602716,0.00447123
41,0,8.851,4.5,0.497,-0.40977,7.5,0.0034957,0.000174785,0.05,-1.9724,1.68241,0.793247,0.00135068
41,1,8.851,4.5,0.497,-0.40977,22.5,0.00355287,0.000177644,0.05,-1.9724,1.68241,0.793247,0.00135068
41,2,8.851,4.5,0.497,-0.40977,37.5,0.00353861,0.000176931,0.05,-1.9724,1.68241,0.793247,0.00135068
41,3,8.851,4.5,0.497,-0.40977,52.5,0.00292188,0.000146094,0.05,-1.9724,1.68241,0.793247,0.00135068
41,4,8.851,4.5,0.497,-0.40977,67.5,0.00312181,0.00015609,0.05,-1.9724,1.68241,0.793247,0.00135068
41,5,8.851,4.5,0.497,-0.40977,82.5,0.00299982,0.000149991,0.05,-1.9724,1.68241,0.793247,0.00135068
41,6,8.851,4.5,0.497,-0.40977,97.5,0.00266053,0.000133027,0.05,-1.9724,1.68241,0.793247,0.00135068
41,7,8.851,4.5,0.497,-0.40977,112.5,0.00275041,0.000137521,0.05,-1.9724,1.68241,0.793247,0.00135068
41,8,8.851,4.5,0.497,-0.40977,127.5,0.0027139,0.000135695,0.05,-1.9724,1.68241,0.793247,0.00135068
41,9,8.851,4.5,0.497,-0.40977,142.5,0.00280298,0.000140149,0.05,-1.9724,1.68241,0.793247,0.00135068
41,10,8.851,4.5,0.497,-0.40977,157.5,0.00270155,0.000135078,0.05,-1.9724,1.68241,0.793247,0.00135068
41,11,8.851,4.5,0.497,-0.40977,172.5,0.00247665,0.000123833,0.05,-1.9724,1.68241,0.793247,0.00135068
41,12,8.851,4.5,0.497,-0.40977,187.5,0.0023976,0.00011988,0.05,-1.9724,1.68241,0.793247,0.00135068
41,13,8.851,4.5,0.497,-0.40977,202.5,0.00260061,0.00013003,0.05,-1.9724,1.68241,0.793247,0.00135068
41,14,8.851,4.5,0.497,-0.40977,217.5,0.00269796,0.000134898,0.05,-1.9724,1.68241,0.793247,0.00135068
41,15,8.851,4.5,0.497,-0.40977,232.5,0.00267807,0.000133903,0.05,-1.9724,1.68241,0.793247,0.00135068
41,16,8.851,4.5,0.497,-0.40977,247.5,0.00285335,0.000142668,0.05,-1.9724,1.68241,0.793247,0.00135068
41,17,8.851,4.5,0.497,-0.40977,262.5,0.00284482,0.000142241,0.05,-1.9724,1.68241,0.793247,0.00135068
41,18,8.851,4.5,0.497,-0.40977,277.5,0.00287232,0.000143616,0.05,-1.9724,1.68241,0.793247,0.00135068
41,19,8.851,4.5,0.497,-0.40977,292.5,0.00314305,0.000157152,0.05,-1.9724,1.68241,0.793247,0.00135068
41,20,8.851,4.5,0.497,-0.40977,307.5,0.00343797,0.000171898,0.05,-1.9724,1.68241,0.793247,0.00135068
41,21,8.851,4.5,0.497,-0.40977,322.5,0.00333201,0.0001666,0.05,-1.9724,1.68241,0.793247,0.00135068
41,22,8.851,4.5,0.497,-0.40977,337.5,0.00339878,0.000169939,0.05,-1.9724,1.68241,0.793247,0.00135068
41,23,8.851,4.5,0.497,-0.40977,352.5,0.00310343,0.000155172,0.05,-1.9724,1.68241,0.793247,0.00135068
42,0,8.851,4.53,0.501,-0.47956,7.5,0.00328341,0.00016417,0.05,-1.90507,1.56289,0.690902,0.00120604
42,1,8.851,4.53,0.501,-0.47956,22.5,0.00285764,0.000142882,0.05,-1.90507,1.56289,0.690902,0.00120604
42,2,8.851,4.53,0.501,-0.47956,37.5,0.003111,0.00015555,0.05,-1.90507,1.56289,0.690902,0.00120604
42,3,8.851,4.53,0.501,-0.47956,52.5,0.00252827,0.000126413,0.05,-1.90507,1.56289,0.690902,0.00120604
42,4,8.851,4.53,0.501,-0.47956,67.5,0.00268304,0.000134152,0.05,-1.90507,1.56289,0.690902,0.00120604
42,5,8.851,4.53,0.501,-0.47956,82.5,0.00241174,0.000120587,0.05,-1.90507,1.56289,0.690902,0.00120604
42,6,8.851,4.53,0.501,-0.47956,97.5,0.00238824,0.000119412,0.05,-1.90507,1.56289,0.690902,0.00120604
42,7,8.851,4.53,0.501,-0.47956,112.5,0.00220945,0.000110473,0.05,-1.90507,1.56289,0.690902,0.00120604
42,8,8.851,4.53,0.501,-0.47956,127.5,0.00223799,0.0001119,0.05,-1.90507,1.56289,0.690902,0.00120604
42,9,8.851,4.53,0.501,-0.47956,142.5,0.00224133,0.000112066,0.05,-1.90507,1.56289,0.690902,0.00120604
42,10,8.851,4.53,0.501,-0.47956,157.5,0.00185843,9.29213e-05,0.05,-1.90507,1.56289,0.690902,0.00120604
42,11,8.851,4.53,0.501,-0.47956,172.5,0.00200462,0.000100231,0.05,-1.90507,1.56289,0.690902,0.00120604
42,12,8.851,4.53,0.501,-0.47956,187.5,0.00215757,0.000107879,0.05,-1.90507,1.56289,0.690902,0.00120604
42,13,8.851,4.53,0.501,-0.47956,202.5,0.00199248,9.96241e-05,0.05,-1.90507,1.56289,0.690902,0.00120604
42,14,8.851,4.53,0.501,-0.47956,217.5,0.00216061,0.000108031,0.05,-1.90507,1.56289,0.690902,0.00120604
42,15,8.851,4.53,0.501,-0.47956,232.5,0.00209625,0.000104812,0.05,-1.90507,1.56289,0.690902,0.00120604
42,16,8.851,4.53,0.501,-0.47956,247.5,0.00197961,9.89804e-05,0.05,-1.90507,1.56289,0.690902,0.00120604
42,17,8.851,4.53,0.501,-0.47956,262.5,0.00229452,0.000114726,0.05,-1.90507,1.56289,0.690902,0.00120604
42,18,8.851,4.53,0.501,-0.47956,277.5,0.00258552,0.000129276,0.05,-1.90507,1.56289,0.690902,0.00120604
42,19,8.851,4.53,0.501,-0.47956,292.5,0.00248342,0.000124171,0.05,-1.90507,1.56289,0.690902,0.00120604
42,20,8.851,4.53,0.501,-0.47956,307.5,0.00274184,0.000137092,0.05,-1.90507,1.56289,0.690902,0.00120604
42,21,8.851,4.53,0.501,-0.47956,322.5,0.00295242,0.000147621,0.05,-1.90507,1.56289,0.690902,0.00120604
42,22,8.851,4.53,0.501,-0.47956,337.5,0.00308856,0.000154428,0.05,-1.90507,1.56289,0.690902,0.00120604
42,23,8.851,4.53,0.501,-0.47956,352.5,0.00295489,0.000147745,0.05,-1.90507,1.56289,0.690902,0.00120604
43,0,8.851,4.56,0.504,-0.54751,7.5,0.00277734,0.000138867,0.05,-1.8407,1.45835,0.604461,0.00108537
43,1,8.851,4.56,0.504,-0.54751,22.5,0.00256359,0.00012818,0.05,-1.8407,1.45835,0.604461,0.00108537
43,2,8.851,4.56,0.504,-0.54751,37.5,0.00259831,0.000129916,0.05,-1.8407,1.45835,0.604461,0.00108537
43,3,8.851,4.56,0.504,-0.54751,52.5,0.00239352,0.000119676,0.05,-1.8407,1.45835,0.604461,0.00108537
43,4,8.851,4.56,0.504,-0.54751,67.5,0.00208909,0.000104454,0.05,-1.8407,1.45835,0.604461,0.00108537
43,5,8.851,4.56,0.504,-0.54751,82.5,0.00205089,0.000102545,0.05,-1.8407,1.45835,0.604461,0.00108537
43,6,8.851,4.56,0.504,-0.54751,97.5,0.00206077,0.000103038,0.05,-1.8407,1.45835,0.604461,0.00108537
43,7,8.851,4.56,0.504,-0.54751,112.5,0.00170012,8.5006e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,8,8.851,4.56,0.504,-0.54751,127.5,0.00178458,8.92289e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,9,8.851,4.56,0.504,-0.54751,142.5,0.00155769,7.78847e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,10,8.851,4.56,0.504,-0.54751,157.5,0.00171445,8.57224e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,11,8.851,4.56,0.504,-0.54751,172.5,0.00155472,7.77362e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,12,8.851,4.56,0.504,-0.54751,187.5,0.00146207,7.31034e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,13,8.851,4.56,0.504,-0.54751,202.5,0.00173547,8.67734e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,14,8.851,4.56,0.504,-0.54751,217.5,0.00152879,7.64394e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,15,8.851,4.56,0.504,-0.54751,232.5,0.00185706,9.28531e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,16,8.851,4.56,0.504,-0.54751,247.5,0.00172147,8.60735e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,17,8.851,4.56,0.504,-0.54751,262.5,0.00180541,9.02706e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,18,8.851,4.56,0.504,-0.54751,277.5,0.00195807,9.79035e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,19,8.851,4.56,0.504,-0.54751,292.5,0.0019999,9.9995e-05,0.05,-1.8407,1.45835,0.604461,0.00108537
43,20,8.851,4.56,0.504,-0.54751,307.5,0.00232645,0.000116322,0.05,-1.8407,1.45835,0.604461,0.00108537
43,21,8.851,4.56,0.504,-0.54751,322.5,0.0025638,0.00012819,0.05,-1.8407,1.45835,0.604461,0.00108537
43,22,8.851,4.56,0.504,-0.54751,337.5,0.00259266,0.000129633,0.05,-1.8407,1.45835,0.604461,0.00108537
43,23,8.851,4.56,0.504,-0.54751,352.5,0.00264677,0.000132339,0.05,-1.8407,1.45835,0.604461,0.00108537
44,0,8.851,4.57,0.506,-0.61382,7.5,0.00249549,0.000124775,0.05,-1.78026,1.36612,0.530299,0.000996785
44,1,8.851,4.57,0.506,-0.61382,22.5,0.00231718,0.000115859,0.05,-1.78026,1.36612,0.530299,0.000996785
44,2,8.851,4.57,0.506,-0.61382,37.5,0.00232941,0.000116471,0.05,-1.78026,1.36612,0.530299,0.000996785
44,3,8.851,4.57,0.506,-0.61382,52.5,0.00194709,9.73547e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,4,8.851,4.57,0.506,-0.61382,67.5,0.00194321,9.71607e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,5,8.851,4.57,0.506,-0.61382,82.5,0.00167987,8.39935e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,6,8.851,4.57,0.506,-0.61382,97.5,0.00169152,8.45761e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,7,8.851,4.57,0.506,-0.61382,112.5,0.00150029,7.50147e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,8,8.851,4.57,0.506,-0.61382,127.5,0.00145502,7.27509e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,9,8.851,4.57,0.506,-0.61382,142.5,0.00141274,7.06369e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,10,8.851,4.57,0.506,-0.61382,157.5,0.00140325,7.01627e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,11,8.851,4.57,0.506,-0.61382,172.5,0.00135866,6.79329e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,12,8.851,4.57,0.506,-0.61382,187.5,0.00142218,7.11091e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,13,8.851,4.57,0.506,-0.61382,202.5,0.00143055,7.15277e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,14,8.851,4.57,0.506,-0.61382,217.5,0.00156568,7.82839e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,15,8.851,4.57,0.506,-0.61382,232.5,0.00154449,7.72247e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,16,8.851,4.57,0.506,-0.61382,247.5,0.00138615,6.93075e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,17,8.851,4.57,0.506,-0.61382,262.5,0.00164277,8.21384e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,18,8.851,4.57,0.506,-0.61382,277.5,0.00184145,9.20725e-05,0.05,-1.78026,1.36612,0.530299,0.000996785
44,19,8.851,4.57,0.506,-0.61382,292.5,0.00203758,0.000101879,0.05,-1.78026,1.36612,0.530299,0.000996785
44,20,8.851,4.57,0.506,-0.61382,307.5,0.00210038,0.000105019,0.05,-1.78026,1.36612,0.530299,0.000996785
44,21,8.851,4.57,0.506,-0.61382,322.5,0.00203415,0.000101707,0.05,-1.78026,1.36612,0.530299,0.000996785
44,22,8.851,4.57,0.506,-0.61382,337.5,0.00248181,0.00012409,0.05,-1.78026,1.36612,0.530299,0.000996785
44,23,8.851,4.57,0.506,-0.61382,352.5,0.00250419,0.000125209,0.05,-1.78026,1.36612,0.530299,0.000996785
45,0,8.851,4.59,0.508,-0.70728,7.5,0.00223329,0.000111664,0.05,-1.69826,1.2503,0.439922,0.000885695
45,1,8.851,4.59,0.508,-0.70728,22.5,0.00208233,0.000104117,0.05,-1.69826,1.2503,0.439922,0.000885695
45,2,8.851,4.59,0.508,-0.70728,37.5,0.0019295,9.64749e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,3,8.851,4.59,0.508,-0.70728,52.5,0.00174595,8.72974e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,4,8.851,4.59,0.508,-0.70728,67.5,0.00150141,7.50703e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,5,8.851,4.59,0.508,-0.70728,82.5,0.0014138,7.06901e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,6,8.851,4.59,0.508,-0.70728,97.5,0.00138891,6.94455e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,7,8.851,4.59,0.508,-0.70728,112.5,0.00120075,6.00376e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,8,8.851,4.59,0.508,-0.70728,127.5,0.00116576,5.82879e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,9,8.851,4.59,0.508,-0.70728,142.5,0.00120528,6.02639e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,10,8.851,4.59,0.508,-0.70728,157.5,0.00120778,6.0389e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,11,8.851,4.59,0.508,-0.70728,172.5,0.00111497,5.57484e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,12,8.851,4.59,0.508,-0.70728,187.5,0.00119921,5.99605e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,13,8.851,4.59,0.508,-0.70728,202.5,0.00122409,6.12046e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,14,8.851,4.59,0.508,-0.70728,217.5,0.00122667,6.13333e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,15,8.851,4.59,0.508,-0.70728,232.5,0.00121734,6.08669e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,16,8.851,4.59,0.508,-0.70728,247.5,0.00130486,6.52432e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,17,8.851,4.59,0.508,-0.70728,262.5,0.00133697,6.68483e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,18,8.851,4.59,0.508,-0.70728,277.5,0.00144495,7.22476e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,19,8.851,4.59,0.508,-0.70728,292.5,0.00155814,7.79072e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,20,8.851,4.59,0.508,-0.70728,307.5,0.00178326,8.91629e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,21,8.851,4.59,0.508,-0.70728,322.5,0.00210761,0.00010538,0.05,-1.69826,1.2503,0.439922,0.000885695
45,22,8.851,4.59,0.508,-0.70728,337.5,0.00199958,9.99789e-05,0.05,-1.69826,1.2503,0.439922,0.000885695
45,23,8.851,4.59,0.508,-0.70728,352.5,0.00226888,0.000113444,0.05,-1.69826,1.2503,0.439922,0.000885695
46,0,8.847,5.33,0.482,-0.38537,7.5,0.00415,0.0002075,0.05,-2.03439,1.72745,0.829689,0.000813295
46,1,8.847,5.33,0.482,-0.38537,22.5,0.00424075,0.000212038,0.05,-2.03439,1.72745,0.829689,0.000813295
46,2,8.847,5.33,0.482,-0.38537,37.5,0.00428468,0.000214234,0.05,-2.03439,1.72745,0.829689,0.000813295
46,3,8.847,5.33,0.482,-0.38537,52.5,0.00378276,0.000189138,0.05,-2.03439,1.72745,0.829689,0.000813295
46,4,8.847,5.33,0.482,-0.38537,67.5,0.00332002,0.000166001,0.05,-2.03439,1.72745,0.829689,0.000813295
46,5,8.847,5.33,0.482,-0.38537,82.5,0.00367048,0.000183524,0.05,-2.03439,1.72745,0.829689,0.000813295
46,6,8.847,5.33,0.482,-0.38537,97.5,0.00324091,0.000162045,0.05,-2.03439,1.72745,0.829689,0.000813295
46,7,8.847,5.33,0.482,-0.38537,112.5,0.00307814,0.000153907,0.05,-2.03439,1.72745,0.829689,0.000813295
46,8,8.847,5.33,0.482,-0.38537,127.5,0.00297334,0.000148667,0.05,-2.03439,1.72745,0.829689,0.000813295
46,9,8.847,5.33,0.482,-0.38537,142.5,0.00301766,0.000150883,0.05,-2.03439,1.72745,0.829689,0.000813295
46,10,8.847,5.33,0.482,-0.38537,157.5,0.00268425,0.000134213,0.05,-2.03439,1.72745,0.829689,0.000813295
46,11,8.847,5.33,0.482,-0.38537,172.5,0.00285963,0.000142982,0.05,-2.03439,1.72745,0.829689,0.000813295
46,12,8.847,5.33,0.482,-0.38537,187.5,0.00279788,0.000139894,0.05,-2.03439,1.72745,0.829689,0.000813295
46,13,8.847,5.33,0.482,-0.38537,202.5,0.00269357,0.000134678,0.05,-2.03439,1.72745,0.829689,0.000813295
46,14,8.847,5.33,0.482,-0.38537,217.5,0.00283818,0.000141909,0.05,-2.03439,1.72745,0.829689,0.000813295
46,15,8.847,5.33,0.482,-0.38537,232.5,0.00309005,0.000154503,0.05,-2.03439,1.72745,0.829689,0.000813295
46,16,8.847,5.33,0.482,-0.38537,247.5,0.00299874,0.000149937,0.05,-2.03439,1.72745,0.829689,0.000813295
46,17,8.847,5.33,0.482,-0.38537,262.5,0.00310164,0.000155082,0.05,-2.03439,1.72745,0.829689,0.000813295
46,18,8.847,5.33,0.482,-0.38537,277.5,0.00336465,0.000168232,0.05,-2.03439,1.72745,0.829689,0.000813295
46,19,8.847,5.33,0.482,-0.38537,292.5,0.00365783,0.000182891,0.05,-2.03439,1.72745,0.829689,0.000813295
46,20,8.847,5.33,0.482,-0.38537,307.5,0.00395612,0.000197806,0.05,-2.03439,1.72745,0.829689,0.000813295
46,21,8.847,5.33,0.482,-0.38537,322.5,0.00408094,0.000204047,0.05,-2.03439,1.72745,0.829689,0.000813295
46,22,8.847,5.33,0.482,-0.38537,337.5,0.00450286,0.000225143,0.05,-2.03439,1.72745,0.829689,0.000813295
46,23,8.847,5.33,0.482,-0.38537,352.5,0.00403567,0.000201783,0.05,-2.03439,1.72745,0.829689,0.000813295
47,0,8.847,5.34,0.483,-0.44561,7.5,0.00409682,0.000204841,0.05,-1.98356,1.61938,0.732369,0.000742782
47,1,8.847,5.34,0.483,-0.44561,22.5,0.00396797,0.000198398,0.05,-1.98356,1.61938,0.732369,0.000742782
47,2,8.847,5.34,0.483,-0.44561,37.5,0.00398684,0.000199342,0.05,-1.98356,1.61938,0.732369,0.000742782
47,3,8.847,5.34,0.483,-0.44561,52.5,0.00347409,0.000173705,0.05,-1.98356,1.61938,0.732369,0.000742782
47,4,8.847,5.34,0.483,-0.44561,67.5,0.00296008,0.000148004,0.05,-1.98356,1.61938,0.732369,0.000742782
47,5,8.847,5.34,0.483,-0.44561,82.5,0.00287922,0.000143961,0.05,-1.98356,1.61938,0.732369,0.000742782
47,6,8.847,5.34,0.483,-0.44561,97.5,0.00262465,0.000131232,0.05,-1.98356,1.61938,0.732369,0.000742782
47,7,8.847,5.34,0.483,-0.44561,112.5,0.00233677,0.000116838,0.05,-1.98356,1.61938,0.732369,0.000742782
47,8,8.847,5.34,0.483,-0.44561,127.5,0.00241482,0.000120741,0.05,-1.98356,1.61938,0.732369,0.000742782
47,9,8.847,5.34,0.483,-0.44561,142.5,0.00229582,0.000114791,0.05,-1.98356,1.61938,0.732369,0.000742782
47,10,8.847,5.34,0.483,-0.44561,157.5,0.00226085,0.000113042,0.05,-1.98356,1.61938,0.732369,0.000742782
47,11,8.847,5.34,0.483,-0.44561,172.5,0.00213451,0.000106726,0.05,-1.98356,1.61938,0.732369,0.000742782
47,12,8.847,5.34,0.483,-0.44561,187.5,0.0020827,0.000104135,0.05,-1.98356,1.61938,0.732369,0.000742782
47,13,8.847,5.34,0.483,-0.44561,202.5,0.00203117,0.000101559,0.05,-1.98356,1.61938,0.732369,0.000742782
47,14,8.847,5.34,0.483,-0.44561,217.5,0.00220177,0.000110089,0.05,-1.98356,1.61938,0.732369,0.000742782
47,15,8.847,5.34,0.483,-0.44561,232.5,0.00239366,0.000119683,0.05,-1.98356,1.61938,0.732369,0.000742782
47,16,8.847,5.34,0.483,-0.44561,247.5,0.00237858,0.000118929,0.05,-1.98356,1.61938,0.732369,0.000742782
47,17,8.847,5.34,0.483,-0.44561,262.5,0.00252773,0.000126386,0.05,-1.98356,1.61938,0.732369,0.000742782
47,18,8.847,5.34,0.483,-0.44561,277.5,0.00289192,0.000144596,0.05,-1.98356,1.61938,0.732369,0.000742782
