#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,gReH,gReE,gReHTilde
32,23,5.75,1.64,0.214,-0.15,352.29,1.9547,0.0922347,0.047186,0.712357,1.15655,0.204092,-0.743694,1.788
33,0,5.75,1.64,0.214,-0.2,8.26,2.33634,0.189555,0.0811331,0.648916,1.01978,0.291592,-0.968694,2.063
33,1,5.75,1.64,0.214,-0.2,23.48,1.55518,0.0817666,0.052577,0.648916,1.01978,0.291592,-0.968694,2.063
33,2,5.75,1.64,0.214,-0.2,37.27,1.09346,0.0524551,0.0479715,0.648916,1.01978,0.291592,-0.968694,2.063
33,3,5.75,1.64,0.214,-0.2,51.94,0.655951,0.0379701,0.0578856,0.648916,1.01978,0.291592,-0.968694,2.063
33,4,5.75,1.64,0.214,-0.2,66.99,0.408106,0.0365882,0.0896537,0.648916,1.01978,0.291592,-0.968694,2.063
33,5,5.75,1.64,0.214,-0.2,82.05,0.323135,0.0327673,0.101404,0.648916,1.01978,0.291592,-0.968694,2.063
33,6,5.75,1.64,0.214,-0.2,97.12,0.234225,0.024449,0.104382,0.648916,1.01978,0.291592,-0.968694,2.063
33,7,5.75,1.64,0.214,-0.2,112.18,0.147895,0.0160697,0.108656,0.648916,1.01978,0.291592,-0.968694,2.063
33,8,5.75,1.64,0.214,-0.2,127.25,0.100299,0.0155055,0.154592,0.648916,1.01978,0.291592,-0.968694,2.063
33,9,5.75,1.64,0.214,-0.2,142.32,0.0990816,0.0159494,0.160972,0.648916,1.01978,0.291592,-0.968694,2.063
33,10,5.75,1.64,0.214,-0.2,157.39,0.0905576,0.0132063,0.145833,0.648916,1.01978,0.291592,-0.968694,2.063
33,11,5.75,1.64,0.214,-0.2,172.46,0.064616,0.00932601,0.14433,0.648916,1.01978,0.291592,-0.968694,2.063
33,12,5.75,1.64,0.214,-0.2,187.54,0.0742586,0.0149286,0.201035,0.648916,1.01978,0.291592,-0.968694,2.063
33,13,5.75,1.64,0.214,-0.2,202.61,0.0797739,0.011373,0.142565,0.648916,1.01978,0.291592,-0.968694,2.063
33,14,5.75,1.64,0.214,-0.2,217.68,0.086773,0.0133383,0.153715,0.648916,1.01978,0.291592,-0.968694,2.063
33,15,5.75,1.64,0.214,-0.2,232.75,0.142031,0.0203385,0.143197,0.648916,1.01978,0.291592,-0.968694,2.063
33,16,5.75,1.64,0.214,-0.2,247.82,0.174957,0.0239415,0.136842,0.648916,1.01978,0.291592,-0.968694,2.063
33,17,5.75,1.64,0.214,-0.2,262.88,0.191104,0.0210343,0.110067,0.648916,1.01978,0.291592,-0.968694,2.063
33,18,5.75,1.64,0.214,-0.2,277.95,0.294929,0.0261139,0.0885431,0.648916,1.01978,0.291592,-0.968694,2.063
33,19,5.75,1.64,0.214,-0.2,293.01,0.382656,0.032361,0.0845694,0.648916,1.01978,0.291592,-0.968694,2.063
33,20,5.75,1.64,0.214,-0.2,308.06,0.664774,0.0465604,0.0700394,0.648916,1.01978,0.291592,-0.968694,2.063
33,21,5.75,1.64,0.214,-0.2,322.73,1.11373,0.0547637,0.0491714,0.648916,1.01978,0.291592,-0.968694,2.063
33,22,5.75,1.64,0.214,-0.2,336.52,1.7685,0.0850841,0.0481109,0.648916,1.01978,0.291592,-0.968694,2.063
33,23,5.75,1.64,0.214,-0.2,351.74,2.39931,0.144354,0.0601647,0.648916,1.01978,0.291592,-0.968694,2.063
34,0,5.75,1.64,0.214,-0.26,10.82,0,0,0,0,0,0,0,0
34,1,5.75,1.64,0.214,-0.26,25.19,1.50953,0.105239,0.0697165,0.58528,0.885734,0.429592,-1.23869,2.393
34,2,5.75,1.64,0.214,-0.26,37.58,0.822069,0.0393593,0.0478784,0.58528,0.885734,0.429592,-1.23869,2.393
34,3,5.75,1.64,0.214,-0.26,51.84,0.491769,0.0279561,0.056848,0.58528,0.885734,0.429592,-1.23869,2.393
34,4,5.75,1.64,0.214,-0.26,66.93,0.266162,0.0222138,0.0834598,0.58528,0.885734,0.429592,-1.23869,2.393
34,5,5.75,1.64,0.214,-0.26,82.01,0.167472,0.0177083,0.105739,0.58528,0.885734,0.429592,-1.23869,2.393
34,6,5.75,1.64,0.214,-0.26,97.09,0.153423,0.0147236,0.0959673,0.58528,0.885734,0.429592,-1.23869,2.393
34,7,5.75,1.64,0.214,-0.26,112.16,0.0846771,0.00890236,0.105133,0.58528,0.885734,0.429592,-1.23869,2.393
34,8,5.75,1.64,0.214,-0.26,127.24,0.0625971,0.0098427,0.157239,0.58528,0.885734,0.429592,-1.23869,2.393
34,9,5.75,1.64,0.214,-0.26,142.31,0.0460748,0.00893342,0.19389,0.58528,0.885734,0.429592,-1.23869,2.393
34,10,5.75,1.64,0.214,-0.26,157.39,0.0413857,0.00758483,0.183272,0.58528,0.885734,0.429592,-1.23869,2.393
34,11,5.75,1.64,0.214,-0.26,172.46,0.0592747,0.0118281,0.199546,0.58528,0.885734,0.429592,-1.23869,2.393
34,12,5.75,1.64,0.214,-0.26,187.54,0.0461499,0.0103929,0.225198,0.58528,0.885734,0.429592,-1.23869,2.393
34,13,5.75,1.64,0.214,-0.26,202.61,0.0590254,0.0121011,0.205015,0.58528,0.885734,0.429592,-1.23869,2.393
34,14,5.75,1.64,0.214,-0.26,217.69,0.0577092,0.00839946,0.145548,0.58528,0.885734,0.429592,-1.23869,2.393
34,15,5.75,1.64,0.214,-0.26,232.76,0.0514399,0.0089537,0.174061,0.58528,0.885734,0.429592,-1.23869,2.393
34,16,5.75,1.64,0.214,-0.26,247.84,0.0949817,0.0128501,0.13529,0.58528,0.885734,0.429592,-1.23869,2.393
34,17,5.75,1.64,0.214,-0.26,262.91,0.123626,0.0123342,0.0997706,0.58528,0.885734,0.429592,-1.23869,2.393
34,18,5.75,1.64,0.214,-0.26,277.99,0.182706,0.0163709,0.0896023,0.58528,0.885734,0.429592,-1.23869,2.393
34,19,5.75,1.64,0.214,-0.26,293.07,0.277813,0.024315,0.0875227,0.58528,0.885734,0.429592,-1.23869,2.393
34,20,5.75,1.64,0.214,-0.26,308.16,0.473168,0.0345766,0.0730745,0.58528,0.885734,0.429592,-1.23869,2.393
34,21,5.75,1.64,0.214,-0.26,322.42,0.867283,0.044504,0.0513143,0.58528,0.885734,0.429592,-1.23869,2.393
34,22,5.75,1.64,0.214,-0.26,334.81,1.46606,0.0941828,0.0642422,0.58528,0.885734,0.429592,-1.23869,2.393
34,23,5.75,1.64,0.214,-0.26,349.18,0,0,0,0,0,0,0,0
35,0,5.75,1.64,0.214,-0.34,7.5,0,0,0,0,0,0,0,0
35,1,5.75,1.64,0.214,-0.34,27.62,0,0,0,0,0,0,0,0
35,2,5.75,1.64,0.214,-0.34,37.97,0.573183,0.0311175,0.054289,0.516032,0.74472,0.669592,-1.59869,2.833
35,3,5.75,1.64,0.214,-0.34,51.74,0.308698,0.0188274,0.0609896,0.516032,0.74472,0.669592,-1.59869,2.833
35,4,5.75,1.64,0.214,-0.34,66.87,0.180293,0.0164533,0.0912584,0.516032,0.74472,0.669592,-1.59869,2.833
35,5,5.75,1.64,0.214,-0.34,81.97,0.098844,0.0107981,0.109244,0.516032,0.74472,0.669592,-1.59869,2.833
35,6,5.75,1.64,0.214,-0.34,97.06,0.0545275,0.00595831,0.109272,0.516032,0.74472,0.669592,-1.59869,2.833
35,7,5.75,1.64,0.214,-0.34,112.15,0.0402167,0.0048433,0.12043,0.516032,0.74472,0.669592,-1.59869,2.833
35,8,5.75,1.64,0.214,-0.34,127.23,0.0408059,0.0079429,0.194651,0.516032,0.74472,0.669592,-1.59869,2.833
35,9,5.75,1.64,0.214,-0.34,142.31,0.0340846,0.00887621,0.260417,0.516032,0.74472,0.669592,-1.59869,2.833
35,10,5.75,1.64,0.214,-0.34,157.38,0.0181129,0.00443943,0.245098,0.516032,0.74472,0.669592,-1.59869,2.833
35,11,5.75,1.64,0.214,-0.34,172.46,0.0272863,0.00843135,0.308996,0.516032,0.74472,0.669592,-1.59869,2.833
35,12,5.75,1.64,0.214,-0.34,187.54,0,0,0,0,0,0,0,0
35,13,5.75,1.64,0.214,-0.34,202.62,0.0228099,0.00678523,0.297468,0.516032,0.74472,0.669592,-1.59869,2.833
35,14,5.75,1.64,0.214,-0.34,217.69,0.0282904,0.00541125,0.191275,0.516032,0.74472,0.669592,-1.59869,2.833
35,15,5.75,1.64,0.214,-0.34,232.77,0.036253,0.00744844,0.205457,0.516032,0.74472,0.669592,-1.59869,2.833
35,16,5.75,1.64,0.214,-0.34,247.85,0.0481485,0.00808648,0.167949,0.516032,0.74472,0.669592,-1.59869,2.833
35,17,5.75,1.64,0.214,-0.34,262.94,0.0580031,0.00648755,0.111848,0.516032,0.74472,0.669592,-1.59869,2.833
35,18,5.75,1.64,0.214,-0.34,278.03,0.0987055,0.00891615,0.0903308,0.516032,0.74472,0.669592,-1.59869,2.833
35,19,5.75,1.64,0.214,-0.34,293.13,0.184345,0.015797,0.0856924,0.516032,0.74472,0.669592,-1.59869,2.833
35,20,5.75,1.64,0.214,-0.34,308.26,0.294187,0.0225734,0.0767313,0.516032,0.74472,0.669592,-1.59869,2.833
35,21,5.75,1.64,0.214,-0.34,322.03,0.528629,0.0301739,0.0570796,0.516032,0.74472,0.669592,-1.59869,2.833
35,22,5.75,1.64,0.214,-0.34,332.38,0,0,0,0,0,0,0,0
35,23,5.75,1.64,0.214,-0.34,352.5,0,0,0,0,0,0,0,0
36,0,5.75,1.64,0.214,-0.45,7.5,0,0,0,0,0,0,0,0
36,1,5.75,1.64,0.214,-0.45,29.04,0,0,0,0,0,0,0,0
36,2,5.75,1.64,0.214,-0.45,38.02,0.348972,0.0196022,0.0561713,0.441298,0.599887,1.10409,-2.09369,3.438
36,3,5.75,1.64,0.214,-0.45,51.66,0.165178,0.0105646,0.0639589,0.441298,0.599887,1.10409,-2.09369,3.438
36,4,5.75,1.64,0.214,-0.45,66.82,0.0900495,0.00756141,0.0839695,0.441298,0.599887,1.10409,-2.09369,3.438
36,5,5.75,1.64,0.214,-0.45,81.94,0.0532347,0.00673451,0.126506,0.441298,0.599887,1.10409,-2.09369,3.438
36,6,5.75,1.64,0.214,-0.45,97.04,0.032687,0.00442514,0.135379,0.441298,0.599887,1.10409,-2.09369,3.438
36,7,5.75,1.64,0.214,-0.45,112.13,0.025391,0.0041847,0.164811,0.441298,0.599887,1.10409,-2.09369,3.438
36,8,5.75,1.64,0.214,-0.45,127.22,0.0194843,0.00462128,0.237179,0.441298,0.599887,1.10409,-2.09369,3.438
36,9,5.75,1.64,0.214,-0.45,142.3,0,0,0,0,0,0,0,0
36,10,5.75,1.64,0.214,-0.45,157.38,0,0,0,0,0,0,0,0
36,11,5.75,1.64,0.214,-0.45,172.45,0,0,0,0,0,0,0,0
36,12,5.75,1.64,0.214,-0.45,187.55,0,0,0,0,0,0,0,0
36,13,5.75,1.64,0.214,-0.45,202.62,0,0,0,0,0,0,0,0
36,14,5.75,1.64,0.214,-0.45,217.7,0.0141376,0.00682505,0.482759,0.441298,0.599887,1.10409,-2.09369,3.438
36,15,5.75,1.64,0.214,-0.45,232.78,0.0143636,0.00332443,0.231449,0.441298,0.599887,1.10409,-2.09369,3.438
36,16,5.75,1.64,0.214,-0.45,247.87,0.0300371,0.00612551,0.203931,0.441298,0.599887,1.10409,-2.09369,3.438
36,17,5.75,1.64,0.214,-0.45,262.96,0.0453113,0.00615004,0.135729,0.441298,0.599887,1.10409,-2.09369,3.438
36,18,5.75,1.64,0.214,-0.45,278.06,0.0450415,0.00453985,0.100793,0.441298,0.599887,1.10409,-2.09369,3.438
36,19,5.75,1.64,0.214,-0.45,293.18,0.0858087,0.0088423,0.103047,0.441298,0.599887,1.10409,-2.09369,3.438
36,20,5.75,1.64,0.214,-0.45,308.34,0.162306,0.0123804,0.0762783,0.441298,0.599887,1.10409,-2.09369,3.438
36,21,5.75,1.64,0.214,-0.45,321.98,0.345145,0.0192952,0.0559048,0.441298,0.599887,1.10409,-2.09369,3.438
36,22,5.75,1.64,0.214,-0.45,330.96,0,0,0,0,0,0,0,0
36,23,5.75,1.64,0.214,-0.45,352.5,0,0,0,0,0,0,0,0
37,0,5.75,1.88,0.215,-0.11,7.84,0,0,0,0,0,0,0,0
37,1,5.75,1.88,0.215,-0.11,23.16,2.76852,0.161824,0.0584517,0.772056,1.28727,0.15295,-0.564337,1.5725
37,2,5.75,1.88,0.215,-0.11,37.96,2.39275,0.123982,0.0518156,0.772056,1.28727,0.15295,-0.564337,1.5725
37,3,5.75,1.88,0.215,-0.11,52.73,1.8641,0.120637,0.064716,0.772056,1.28727,0.15295,-0.564337,1.5725
37,4,5.75,1.88,0.215,-0.11,67.28,1.1292,0.0862843,0.076412,0.772056,1.28727,0.15295,-0.564337,1.5725
37,5,5.75,1.88,0.215,-0.11,82.17,0.934457,0.068168,0.0729494,0.772056,1.28727,0.15295,-0.564337,1.5725
37,6,5.75,1.88,0.215,-0.11,97.2,0.681063,0.047518,0.0697703,0.772056,1.28727,0.15295,-0.564337,1.5725
37,7,5.75,1.88,0.215,-0.11,112.25,0.645946,0.0532704,0.0824688,0.772056,1.28727,0.15295,-0.564337,1.5725
37,8,5.75,1.88,0.215,-0.11,127.3,0.433467,0.0519937,0.119948,0.772056,1.28727,0.15295,-0.564337,1.5725
37,9,5.75,1.88,0.215,-0.11,142.35,0.330653,0.0348163,0.105295,0.772056,1.28727,0.15295,-0.564337,1.5725
37,10,5.75,1.88,0.215,-0.11,157.41,0.329737,0.0366933,0.11128,0.772056,1.28727,0.15295,-0.564337,1.5725
37,11,5.75,1.88,0.215,-0.11,172.47,0.373658,0.0512562,0.137174,0.772056,1.28727,0.15295,-0.564337,1.5725
37,12,5.75,1.88,0.215,-0.11,187.53,0,0,0,0,0,0,0,0
37,13,5.75,1.88,0.215,-0.11,202.59,0.342151,0.0308975,0.0903038,0.772056,1.28727,0.15295,-0.564337,1.5725
37,14,5.75,1.88,0.215,-0.11,217.65,0.434351,0.0416324,0.0958498,0.772056,1.28727,0.15295,-0.564337,1.5725
37,15,5.75,1.88,0.215,-0.11,232.7,0.445147,0.0465912,0.104665,0.772056,1.28727,0.15295,-0.564337,1.5725
37,16,5.75,1.88,0.215,-0.11,247.75,0.655556,0.05627,0.0858355,0.772056,1.28727,0.15295,-0.564337,1.5725
37,17,5.75,1.88,0.215,-0.11,262.8,0.641171,0.0449835,0.0701583,0.772056,1.28727,0.15295,-0.564337,1.5725
37,18,5.75,1.88,0.215,-0.11,277.83,0.939159,0.0699556,0.0744875,0.772056,1.28727,0.15295,-0.564337,1.5725
37,19,5.75,1.88,0.215,-0.11,292.72,1.29226,0.0922386,0.0713777,0.772056,1.28727,0.15295,-0.564337,1.5725
37,20,5.75,1.88,0.215,-0.11,307.27,1.43607,0.083254,0.0579734,0.772056,1.28727,0.15295,-0.564337,1.5725
37,21,5.75,1.88,0.215,-0.11,322.04,2.12309,0.106143,0.0499944,0.772056,1.28727,0.15295,-0.564337,1.5725
37,22,5.75,1.88,0.215,-0.11,336.84,2.38653,0.131029,0.0549034,0.772056,1.28727,0.15295,-0.564337,1.5725
37,23,5.75,1.88,0.215,-0.11,352.16,0,0,0,0,0,0,0,0
38,0,5.75,1.88,0.215,-0.15,8.28,0,0,0,0,0,0,0,0
38,1,5.75,1.88,0.215,-0.15,24.86,0,0,0,0,0,0,0,0
38,2,5.75,1.88,0.215,-0.15,38.98,1.94302,0.105601,0.0543488,0.712357,1.15655,0.20495,-0.744337,1.7925
38,3,5.75,1.88,0.215,-0.15,52.95,1.27997,0.069373,0.0541987,0.712357,1.15655,0.20495,-0.744337,1.7925
38,4,5.75,1.88,0.215,-0.15,67.13,0.866254,0.0568207,0.0655936,0.712357,1.15655,0.20495,-0.744337,1.7925
38,5,5.75,1.88,0.215,-0.15,82.11,0.614195,0.0437702,0.0712644,0.712357,1.15655,0.20495,-0.744337,1.7925
38,6,5.75,1.88,0.215,-0.15,97.16,0.487112,0.0375185,0.0770224,0.712357,1.15655,0.20495,-0.744337,1.7925
38,7,5.75,1.88,0.215,-0.15,112.22,0.37989,0.0335657,0.0883562,0.712357,1.15655,0.20495,-0.744337,1.7925
38,8,5.75,1.88,0.215,-0.15,127.28,0.288013,0.0334414,0.116111,0.712357,1.15655,0.20495,-0.744337,1.7925
38,9,5.75,1.88,0.215,-0.15,142.34,0.284873,0.0323695,0.113628,0.712357,1.15655,0.20495,-0.744337,1.7925
38,10,5.75,1.88,0.215,-0.15,157.4,0.254234,0.0263736,0.103737,0.712357,1.15655,0.20495,-0.744337,1.7925
38,11,5.75,1.88,0.215,-0.15,172.47,0.245063,0.0304842,0.124393,0.712357,1.15655,0.20495,-0.744337,1.7925
38,12,5.75,1.88,0.215,-0.15,187.53,0.217693,0.0255504,0.117369,0.712357,1.15655,0.20495,-0.744337,1.7925
38,13,5.75,1.88,0.215,-0.15,202.6,0.206579,0.0216656,0.104878,0.712357,1.15655,0.20495,-0.744337,1.7925
38,14,5.75,1.88,0.215,-0.15,217.66,0.282167,0.0273617,0.0969697,0.712357,1.15655,0.20495,-0.744337,1.7925
38,15,5.75,1.88,0.215,-0.15,232.72,0.279605,0.0269879,0.0965215,0.712357,1.15655,0.20495,-0.744337,1.7925
38,16,5.75,1.88,0.215,-0.15,247.78,0.326463,0.0310305,0.0950505,0.712357,1.15655,0.20495,-0.744337,1.7925
38,17,5.75,1.88,0.215,-0.15,262.84,0.42694,0.0327551,0.0767206,0.712357,1.15655,0.20495,-0.744337,1.7925
38,18,5.75,1.88,0.215,-0.15,277.89,0.637649,0.0462549,0.0725396,0.712357,1.15655,0.20495,-0.744337,1.7925
38,19,5.75,1.88,0.215,-0.15,292.87,0.907048,0.060076,0.0662325,0.712357,1.15655,0.20495,-0.744337,1.7925
38,20,5.75,1.88,0.215,-0.15,307.05,1.20661,0.0656837,0.0544366,0.712357,1.15655,0.20495,-0.744337,1.7925
38,21,5.75,1.88,0.215,-0.15,321.02,1.66898,0.0920168,0.0551335,0.712357,1.15655,0.20495,-0.744337,1.7925
38,22,5.75,1.88,0.215,-0.15,335.14,0,0,0,0,0,0,0,0
38,23,5.75,1.88,0.215,-0.15,351.72,0,0,0,0,0,0,0,0
39,0,5.75,1.88,0.215,-0.2,7.5,0,0,0,0,0,0,0,0
39,1,5.75,1.88,0.215,-0.2,28.48,0,0,0,0,0,0,0,0
39,2,5.75,1.88,0.215,-0.2,40.38,0,0,0,0,0,0,0,0
39,3,5.75,1.88,0.215,-0.2,53.14,0.914154,0.0504061,0.0551396,0.648916,1.01978,0.29245,-0.969337,2.0675
39,4,5.75,1.88,0.215,-0.2,66.99,0.564342,0.0422253,0.0748222,0.648916,1.01978,0.29245,-0.969337,2.0675
39,5,5.75,1.88,0.215,-0.2,82.06,0.347759,0.0297719,0.0856106,0.648916,1.01978,0.29245,-0.969337,2.0675
39,6,5.75,1.88,0.215,-0.2,97.14,0.321891,0.0285364,0.0886525,0.648916,1.01978,0.29245,-0.969337,2.0675
39,7,5.75,1.88,0.215,-0.2,112.2,0.20088,0.0205437,0.102269,0.648916,1.01978,0.29245,-0.969337,2.0675
39,8,5.75,1.88,0.215,-0.2,127.27,0.166726,0.021166,0.126951,0.648916,1.01978,0.29245,-0.969337,2.0675
39,9,5.75,1.88,0.215,-0.2,142.33,0.12454,0.0158065,0.126919,0.648916,1.01978,0.29245,-0.969337,2.0675
39,10,5.75,1.88,0.215,-0.2,157.4,0.12106,0.0144301,0.119198,0.648916,1.01978,0.29245,-0.969337,2.0675
39,11,5.75,1.88,0.215,-0.2,172.47,0.134408,0.0176163,0.131066,0.648916,1.01978,0.29245,-0.969337,2.0675
39,12,5.75,1.88,0.215,-0.2,187.53,0.0725331,0.0102955,0.141942,0.648916,1.01978,0.29245,-0.969337,2.0675
39,13,5.75,1.88,0.215,-0.2,202.6,0.142628,0.0205065,0.143777,0.648916,1.01978,0.29245,-0.969337,2.0675
39,14,5.75,1.88,0.215,-0.2,217.67,0.119,0.0150252,0.126263,0.648916,1.01978,0.29245,-0.969337,2.0675
39,15,5.75,1.88,0.215,-0.2,232.73,0.183545,0.0225149,0.122667,0.648916,1.01978,0.29245,-0.969337,2.0675
39,16,5.75,1.88,0.215,-0.2,247.8,0.215277,0.0250982,0.116585,0.648916,1.01978,0.29245,-0.969337,2.0675
39,17,5.75,1.88,0.215,-0.2,262.86,0.282542,0.0241763,0.085567,0.648916,1.01978,0.29245,-0.969337,2.0675
39,18,5.75,1.88,0.215,-0.2,277.94,0.412852,0.0306129,0.0741498,0.648916,1.01978,0.29245,-0.969337,2.0675
39,19,5.75,1.88,0.215,-0.2,293.01,0.563926,0.0415997,0.0737681,0.648916,1.01978,0.29245,-0.969337,2.0675
39,20,5.75,1.88,0.215,-0.2,306.86,0.739814,0.0482181,0.0651759,0.648916,1.01978,0.29245,-0.969337,2.0675
39,21,5.75,1.88,0.215,-0.2,319.62,0,0,0,0,0,0,0,0
39,22,5.75,1.88,0.215,-0.2,331.52,0,0,0,0,0,0,0,0
39,23,5.75,1.88,0.215,-0.2,352.5,0,0,0,0,0,0,0,0
40,0,5.75,1.88,0.215,-0.26,7.5,0,0,0,0,0,0,0,0
40,1,5.75,1.88,0.215,-0.26,22.5,0,0,0,0,0,0,0,0
40,2,5.75,1.88,0.215,-0.26,41.86,0,0,0,0,0,0,0,0
40,3,5.75,1.88,0.215,-0.26,53.05,0.567889,0.0308245,0.0542792,0.58528,0.885734,0.43045,-1.23934,2.3975
40,4,5.75,1.88,0.215,-0.26,66.93,0.407712,0.0292745,0.0718019,0.58528,0.885734,0.43045,-1.23934,2.3975
40,5,5.75,1.88,0.215,-0.26,82.03,0.275407,0.02317,0.08413,0.58528,0.885734,0.43045,-1.23934,2.3975
40,6,5.75,1.88,0.215,-0.26,97.12,0.163078,0.0132594,0.081307,0.58528,0.885734,0.43045,-1.23934,2.3975
40,7,5.75,1.88,0.215,-0.26,112.19,0.125673,0.0136514,0.108626,0.58528,0.885734,0.43045,-1.23934,2.3975
40,8,5.75,1.88,0.215,-0.26,127.26,0.100821,0.0125864,0.124839,0.58528,0.885734,0.43045,-1.23934,2.3975
40,9,5.75,1.88,0.215,-0.26,142.33,0.0740613,0.00966973,0.130564,0.58528,0.885734,0.43045,-1.23934,2.3975
40,10,5.75,1.88,0.215,-0.26,157.4,0.0707951,0.00934465,0.131996,0.58528,0.885734,0.43045,-1.23934,2.3975
40,11,5.75,1.88,0.215,-0.26,172.47,0.0600163,0.0080592,0.134284,0.58528,0.885734,0.43045,-1.23934,2.3975
40,12,5.75,1.88,0.215,-0.26,187.53,0.0629382,0.010705,0.170088,0.58528,0.885734,0.43045,-1.23934,2.3975
40,13,5.75,1.88,0.215,-0.26,202.6,0.0701444,0.00845237,0.1205,0.58528,0.885734,0.43045,-1.23934,2.3975
40,14,5.75,1.88,0.215,-0.26,217.67,0.0900706,0.0108891,0.120896,0.58528,0.885734,0.43045,-1.23934,2.3975
40,15,5.75,1.88,0.215,-0.26,232.74,0.0971038,0.0130467,0.134358,0.58528,0.885734,0.43045,-1.23934,2.3975
40,16,5.75,1.88,0.215,-0.26,247.81,0.0904507,0.0109123,0.120643,0.58528,0.885734,0.43045,-1.23934,2.3975
40,17,5.75,1.88,0.215,-0.26,262.88,0.163441,0.0149925,0.09173,0.58528,0.885734,0.43045,-1.23934,2.3975
40,18,5.75,1.88,0.215,-0.26,277.97,0.236415,0.0170911,0.0722926,0.58528,0.885734,0.43045,-1.23934,2.3975
40,19,5.75,1.88,0.215,-0.26,293.07,0.379604,0.0274035,0.0721896,0.58528,0.885734,0.43045,-1.23934,2.3975
40,20,5.75,1.88,0.215,-0.26,306.95,0.634321,0.0383209,0.0604125,0.58528,0.885734,0.43045,-1.23934,2.3975
40,21,5.75,1.88,0.215,-0.26,318.14,0,0,0,0,0,0,0,0
40,22,5.75,1.88,0.215,-0.26,337.5,0,0,0,0,0,0,0,0
40,23,5.75,1.88,0.215,-0.26,352.5,0,0,0,0,0,0,0,0
41,0,5.75,1.88,0.215,-0.34,7.5,0,0,0,0,0,0,0,0
41,1,5.75,1.88,0.215,-0.34,22.5,0,0,0,0,0,0,0,0
41,2,5.75,1.88,0.215,-0.34,42.37,0,0,0,0,0,0,0,0
41,3,5.75,1.88,0.215,-0.34,52.72,0.329944,0.0192155,0.0582386,0.516032,0.74472,0.67045,-1.59934,2.8375
41,4,5.75,1.88,0.215,-0.34,66.9,0.219989,0.0174543,0.0793419,0.516032,0.74472,0.67045,-1.59934,2.8375
41,5,5.75,1.88,0.215,-0.34,82.01,0.138473,0.0134101,0.0968421,0.516032,0.74472,0.67045,-1.59934,2.8375
41,6,5.75,1.88,0.215,-0.34,97.1,0.0803272,0.00757294,0.0942761,0.516032,0.74472,0.67045,-1.59934,2.8375
41,7,5.75,1.88,0.215,-0.34,112.18,0.0668311,0.00750574,0.112309,0.516032,0.74472,0.67045,-1.59934,2.8375
41,8,5.75,1.88,0.215,-0.34,127.25,0.0544441,0.00784201,0.144038,0.516032,0.74472,0.67045,-1.59934,2.8375
41,9,5.75,1.88,0.215,-0.34,142.32,0.0531742,0.00844824,0.158879,0.516032,0.74472,0.67045,-1.59934,2.8375
41,10,5.75,1.88,0.215,-0.34,157.4,0.0428025,0.0053833,0.125771,0.516032,0.74472,0.67045,-1.59934,2.8375
41,11,5.75,1.88,0.215,-0.34,172.46,0.0325717,0.00498052,0.152909,0.516032,0.74472,0.67045,-1.59934,2.8375
41,12,5.75,1.88,0.215,-0.34,187.54,0.0276246,0.00532029,0.192593,0.516032,0.74472,0.67045,-1.59934,2.8375
41,13,5.75,1.88,0.215,-0.34,202.6,0.0395497,0.00663771,0.167832,0.516032,0.74472,0.67045,-1.59934,2.8375
41,14,5.75,1.88,0.215,-0.34,217.68,0.0473305,0.0069667,0.147193,0.516032,0.74472,0.67045,-1.59934,2.8375
41,15,5.75,1.88,0.215,-0.34,232.75,0.0525545,0.00870382,0.165615,0.516032,0.74472,0.67045,-1.59934,2.8375
41,16,5.75,1.88,0.215,-0.34,247.82,0.0741891,0.0108311,0.145993,0.516032,0.74472,0.67045,-1.59934,2.8375
41,17,5.75,1.88,0.215,-0.34,262.9,0.0915056,0.00906994,0.0991189,0.516032,0.74472,0.67045,-1.59934,2.8375
41,18,5.75,1.88,0.215,-0.34,277.99,0.128266,0.0107556,0.0838542,0.516032,0.74472,0.67045,-1.59934,2.8375
41,19,5.75,1.88,0.215,-0.34,293.1,0.222179,0.0171584,0.0772277,0.516032,0.74472,0.67045,-1.59934,2.8375
41,20,5.75,1.88,0.215,-0.34,307.28,0.402774,0.0264056,0.0655592,0.516032,0.74472,0.67045,-1.59934,2.8375
41,21,5.75,1.88,0.215,-0.34,317.63,0,0,0,0,0,0,0,0
41,22,5.75,1.88,0.215,-0.34,337.5,0,0,0,0,0,0,0,0
41,23,5.75,1.88,0.215,-0.34,352.5,0,0,0,0,0,0,0,0
42,0,5.75,1.88,0.215,-0.45,7.5,0,0,0,0,0,0,0,0
42,1,5.75,1.88,0.215,-0.45,22.5,0,0,0,0,0,0,0,0
42,2,5.75,1.88,0.215,-0.45,42.22,0,0,0,0,0,0,0,0
42,3,5.75,1.88,0.215,-0.45,51.98,0.179675,0.0103007,0.0573297,0.441298,0.599887,1.10495,-2.09434,3.4425
42,4,5.75,1.88,0.215,-0.45,66.87,0.115635,0.00942259,0.0814859,0.441298,0.599887,1.10495,-2.09434,3.4425
42,5,5.75,1.88,0.215,-0.45,81.99,0.0651168,0.00712817,0.109467,0.441298,0.599887,1.10495,-2.09434,3.4425
42,6,5.75,1.88,0.215,-0.45,97.08,0.0475975,0.00495581,0.104119,0.441298,0.599887,1.10495,-2.09434,3.4425
