#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
39,17,4.487,2.71,0.485,-0.47967,262.5,0.0778665,0.00389332,0.05,-8.01461,15.0537,-8.87752,0.0690806
39,18,4.487,2.71,0.485,-0.47967,277.5,0.0795365,0.00397682,0.05,-8.01461,15.0537,-8.87752,0.0690806
39,19,4.487,2.71,0.485,-0.47967,292.5,0.0740088,0.00370044,0.05,-8.01461,15.0537,-8.87752,0.0690806
39,20,4.487,2.71,0.485,-0.47967,307.5,0.064047,0.00320235,0.05,-8.01461,15.0537,-8.87752,0.0690806
39,21,4.487,2.71,0.485,-0.47967,322.5,0.0710848,0.00355424,0.05,-8.01461,15.0537,-8.87752,0.0690806
39,22,4.487,2.71,0.485,-0.47967,337.5,0.0724364,0.00362182,0.05,-8.01461,15.0537,-8.87752,0.0690806
39,23,4.487,2.71,0.485,-0.47967,352.5,0.0611977,0.00305989,0.05,-8.01461,15.0537,-8.87752,0.0690806
40,0,4.487,2.72,0.485,-0.53988,7.5,0.0741305,0.00370653,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,1,4.487,2.72,0.485,-0.53988,22.5,0.0810293,0.00405147,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,2,4.487,2.72,0.485,-0.53988,37.5,0.0934301,0.00467151,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,3,4.487,2.72,0.485,-0.53988,52.5,0.0930199,0.004651,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,4,4.487,2.72,0.485,-0.53988,67.5,0.108662,0.00543312,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,5,4.487,2.72,0.485,-0.53988,82.5,0.112968,0.0056484,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,6,4.487,2.72,0.485,-0.53988,97.5,0.103361,0.00516807,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,7,4.487,2.72,0.485,-0.53988,112.5,0.106176,0.00530878,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,8,4.487,2.72,0.485,-0.53988,127.5,0.106987,0.00534933,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,9,4.487,2.72,0.485,-0.53988,142.5,0.101839,0.00509194,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,10,4.487,2.72,0.485,-0.53988,157.5,0.104555,0.00522773,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,11,4.487,2.72,0.485,-0.53988,172.5,0.100718,0.0050359,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,12,4.487,2.72,0.485,-0.53988,187.5,0.103137,0.00515685,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,13,4.487,2.72,0.485,-0.53988,202.5,0.104022,0.00520109,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,14,4.487,2.72,0.485,-0.53988,217.5,0.109964,0.00549821,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,15,4.487,2.72,0.485,-0.53988,232.5,0.10546,0.00527301,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,16,4.487,2.72,0.485,-0.53988,247.5,0.09388,0.004694,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,17,4.487,2.72,0.485,-0.53988,262.5,0.10378,0.005189,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,18,4.487,2.72,0.485,-0.53988,277.5,0.10269,0.00513449,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,19,4.487,2.72,0.485,-0.53988,292.5,0.103315,0.00516574,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,20,4.487,2.72,0.485,-0.53988,307.5,0.10253,0.0051265,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,21,4.487,2.72,0.485,-0.53988,322.5,0.086346,0.0043173,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,22,4.487,2.72,0.485,-0.53988,337.5,0.0812707,0.00406353,0.05,-10.0575,15.9691,-11.2859,0.0956766
40,23,4.487,2.72,0.485,-0.53988,352.5,0.0765912,0.00382956,0.05,-10.0575,15.9691,-11.2859,0.0956766
41,0,8.851,4.5,0.497,-0.40977,7.5,0.0121259,0.000606296,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,1,8.851,4.5,0.497,-0.40977,22.5,0.0125985,0.000629923,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,2,8.851,4.5,0.497,-0.40977,37.5,0.0130666,0.000653329,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,3,8.851,4.5,0.497,-0.40977,52.5,0.0113785,0.000568926,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,4,8.851,4.5,0.497,-0.40977,67.5,0.0129007,0.000645037,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,5,8.851,4.5,0.497,-0.40977,82.5,0.0131603,0.000658015,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,6,8.851,4.5,0.497,-0.40977,97.5,0.012341,0.000617051,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,7,8.851,4.5,0.497,-0.40977,112.5,0.0133954,0.000669768,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,8,8.851,4.5,0.497,-0.40977,127.5,0.0137568,0.000687842,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,9,8.851,4.5,0.497,-0.40977,142.5,0.014646,0.000732298,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,10,8.851,4.5,0.497,-0.40977,157.5,0.0144054,0.000720271,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,11,8.851,4.5,0.497,-0.40977,172.5,0.013341,0.000667048,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,12,8.851,4.5,0.497,-0.40977,187.5,0.0129151,0.000645756,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,13,8.851,4.5,0.497,-0.40977,202.5,0.0138671,0.000693357,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,14,8.851,4.5,0.497,-0.40977,217.5,0.0140972,0.000704861,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,15,8.851,4.5,0.497,-0.40977,232.5,0.0135752,0.000678761,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,16,8.851,4.5,0.497,-0.40977,247.5,0.0138967,0.000694836,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,17,8.851,4.5,0.497,-0.40977,262.5,0.0131959,0.000659794,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,18,8.851,4.5,0.497,-0.40977,277.5,0.0126009,0.000630046,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,19,8.851,4.5,0.497,-0.40977,292.5,0.0129885,0.000649426,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,20,8.851,4.5,0.497,-0.40977,307.5,0.0133883,0.000669414,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,21,8.851,4.5,0.497,-0.40977,322.5,0.0123037,0.000615183,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,22,8.851,4.5,0.497,-0.40977,337.5,0.0120521,0.000602603,0.05,-6.49621,13.9245,-6.33044,0.0124988
41,23,8.851,4.5,0.497,-0.40977,352.5,0.0107652,0.000538261,0.05,-6.49621,13.9245,-6.33044,0.0124988
42,0,8.851,4.53,0.501,-0.47956,7.5,0.0174477,0.000872384,0.05,-8.39877,15.6918,-9.20236,0.019007
42,1,8.851,4.53,0.501,-0.47956,22.5,0.0158712,0.000793561,0.05,-8.39877,15.6918,-9.20236,0.019007
42,2,8.851,4.53,0.501,-0.47956,37.5,0.0186722,0.000933611,0.05,-8.39877,15.6918,-9.20236,0.019007
42,3,8.851,4.53,0.501,-0.47956,52.5,0.0166903,0.000834513,0.05,-8.39877,15.6918,-9.20236,0.019007
42,4,8.851,4.53,0.501,-0.47956,67.5,0.019543,0.000977149,0.05,-8.39877,15.6918,-9.20236,0.019007
42,5,8.851,4.53,0.501,-0.47956,82.5,0.019251,0.000962549,0.05,-8.39877,15.6918,-9.20236,0.019007
42,6,8.851,4.53,0.501,-0.47956,97.5,0.0206362,0.00103181,0.05,-8.39877,15.6918,-9.20236,0.019007
42,7,8.851,4.53,0.501,-0.47956,112.5,0.0203707,0.00101854,0.05,-8.39877,15.6918,-9.20236,0.019007
42,8,8.851,4.53,0.501,-0.47956,127.5,0.0216979,0.00108489,0.05,-8.39877,15.6918,-9.20236,0.019007
42,9,8.851,4.53,0.501,-0.47956,142.5,0.0225367,0.00112683,0.05,-8.39877,15.6918,-9.20236,0.019007
42,10,8.851,4.53,0.501,-0.47956,157.5,0.0191327,0.000956635,0.05,-8.39877,15.6918,-9.20236,0.019007
42,11,8.851,4.53,0.501,-0.47956,172.5,0.0208779,0.00104389,0.05,-8.39877,15.6918,-9.20236,0.019007
42,12,8.851,4.53,0.501,-0.47956,187.5,0.0224709,0.00112354,0.05,-8.39877,15.6918,-9.20236,0.019007
42,13,8.851,4.53,0.501,-0.47956,202.5,0.0205128,0.00102564,0.05,-8.39877,15.6918,-9.20236,0.019007
42,14,8.851,4.53,0.501,-0.47956,217.5,0.0217251,0.00108626,0.05,-8.39877,15.6918,-9.20236,0.019007
42,15,8.851,4.53,0.501,-0.47956,232.5,0.0203236,0.00101618,0.05,-8.39877,15.6918,-9.20236,0.019007
42,16,8.851,4.53,0.501,-0.47956,247.5,0.0182516,0.000912581,0.05,-8.39877,15.6918,-9.20236,0.019007
42,17,8.851,4.53,0.501,-0.47956,262.5,0.0198264,0.000991321,0.05,-8.39877,15.6918,-9.20236,0.019007
42,18,8.851,4.53,0.501,-0.47956,277.5,0.0206382,0.00103191,0.05,-8.39877,15.6918,-9.20236,0.019007
42,19,8.851,4.53,0.501,-0.47956,292.5,0.0180889,0.000904445,0.05,-8.39877,15.6918,-9.20236,0.019007
42,20,8.851,4.53,0.501,-0.47956,307.5,0.0181001,0.000905007,0.05,-8.39877,15.6918,-9.20236,0.019007
42,21,8.851,4.53,0.501,-0.47956,322.5,0.0177205,0.000886023,0.05,-8.39877,15.6918,-9.20236,0.019007
42,22,8.851,4.53,0.501,-0.47956,337.5,0.0171537,0.000857685,0.05,-8.39877,15.6918,-9.20236,0.019007
42,23,8.851,4.53,0.501,-0.47956,352.5,0.015702,0.000785099,0.05,-8.39877,15.6918,-9.20236,0.019007
43,0,8.851,4.56,0.504,-0.54751,7.5,0.022922,0.0011461,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,1,8.851,4.56,0.504,-0.54751,22.5,0.0224686,0.00112343,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,2,8.851,4.56,0.504,-0.54751,37.5,0.0252126,0.00126063,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,3,8.851,4.56,0.504,-0.54751,52.5,0.0261565,0.00130782,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,4,8.851,4.56,0.504,-0.54751,67.5,0.0256479,0.0012824,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,5,8.851,4.56,0.504,-0.54751,82.5,0.0279064,0.00139532,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,6,8.851,4.56,0.504,-0.54751,97.5,0.0305268,0.00152634,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,7,8.851,4.56,0.504,-0.54751,112.5,0.0269214,0.00134607,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,8,8.851,4.56,0.504,-0.54751,127.5,0.0297063,0.00148531,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,9,8.851,4.56,0.504,-0.54751,142.5,0.0268596,0.00134298,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,10,8.851,4.56,0.504,-0.54751,157.5,0.0302314,0.00151157,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,11,8.851,4.56,0.504,-0.54751,172.5,0.0277138,0.00138569,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,12,8.851,4.56,0.504,-0.54751,187.5,0.0260622,0.00130311,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,13,8.851,4.56,0.504,-0.54751,202.5,0.0306021,0.0015301,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,14,8.851,4.56,0.504,-0.54751,217.5,0.0263612,0.00131806,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,15,8.851,4.56,0.504,-0.54751,232.5,0.0309129,0.00154564,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,16,8.851,4.56,0.504,-0.54751,247.5,0.0272595,0.00136297,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,17,8.851,4.56,0.504,-0.54751,262.5,0.0267441,0.00133721,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,18,8.851,4.56,0.504,-0.54751,277.5,0.0266434,0.00133217,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,19,8.851,4.56,0.504,-0.54751,292.5,0.024553,0.00122765,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,20,8.851,4.56,0.504,-0.54751,307.5,0.0254235,0.00127117,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,21,8.851,4.56,0.504,-0.54751,322.5,0.0248777,0.00124388,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,22,8.851,4.56,0.504,-0.54751,337.5,0.0227234,0.00113617,0.05,-10.8105,16.8241,-11.9798,0.0272089
43,23,8.851,4.56,0.504,-0.54751,352.5,0.0218444,0.00109222,0.05,-10.8105,16.8241,-11.9798,0.0272089
44,0,8.851,4.57,0.506,-0.61382,7.5,0.0317292,0.00158646,0.05,-13.8631,17.5859,-14.6714,0.038062
44,1,8.851,4.57,0.506,-0.61382,22.5,0.0316775,0.00158387,0.05,-13.8631,17.5859,-14.6714,0.038062
44,2,8.851,4.57,0.506,-0.61382,37.5,0.0358663,0.00179331,0.05,-13.8631,17.5859,-14.6714,0.038062
44,3,8.851,4.57,0.506,-0.61382,52.5,0.0342503,0.00171252,0.05,-13.8631,17.5859,-14.6714,0.038062
44,4,8.851,4.57,0.506,-0.61382,67.5,0.0387265,0.00193633,0.05,-13.8631,17.5859,-14.6714,0.038062
44,5,8.851,4.57,0.506,-0.61382,82.5,0.0372147,0.00186074,0.05,-13.8631,17.5859,-14.6714,0.038062
44,6,8.851,4.57,0.506,-0.61382,97.5,0.0407657,0.00203829,0.05,-13.8631,17.5859,-14.6714,0.038062
44,7,8.851,4.57,0.506,-0.61382,112.5,0.0385501,0.00192751,0.05,-13.8631,17.5859,-14.6714,0.038062
44,8,8.851,4.57,0.506,-0.61382,127.5,0.0391774,0.00195887,0.05,-13.8631,17.5859,-14.6714,0.038062
44,9,8.851,4.57,0.506,-0.61382,142.5,0.0392898,0.00196449,0.05,-13.8631,17.5859,-14.6714,0.038062
44,10,8.851,4.57,0.506,-0.61382,157.5,0.0398244,0.00199122,0.05,-13.8631,17.5859,-14.6714,0.038062
44,11,8.851,4.57,0.506,-0.61382,172.5,0.0389358,0.00194679,0.05,-13.8631,17.5859,-14.6714,0.038062
44,12,8.851,4.57,0.506,-0.61382,187.5,0.0407562,0.00203781,0.05,-13.8631,17.5859,-14.6714,0.038062
44,13,8.851,4.57,0.506,-0.61382,202.5,0.0405991,0.00202996,0.05,-13.8631,17.5859,-14.6714,0.038062
44,14,8.851,4.57,0.506,-0.61382,217.5,0.0435432,0.00217716,0.05,-13.8631,17.5859,-14.6714,0.038062
44,15,8.851,4.57,0.506,-0.61382,232.5,0.0415866,0.00207933,0.05,-13.8631,17.5859,-14.6714,0.038062
44,16,8.851,4.57,0.506,-0.61382,247.5,0.0356172,0.00178086,0.05,-13.8631,17.5859,-14.6714,0.038062
44,17,8.851,4.57,0.506,-0.61382,262.5,0.0395907,0.00197954,0.05,-13.8631,17.5859,-14.6714,0.038062
44,18,8.851,4.57,0.506,-0.61382,277.5,0.0407943,0.00203971,0.05,-13.8631,17.5859,-14.6714,0.038062
44,19,8.851,4.57,0.506,-0.61382,292.5,0.0406072,0.00203036,0.05,-13.8631,17.5859,-14.6714,0.038062
44,20,8.851,4.57,0.506,-0.61382,307.5,0.0369466,0.00184733,0.05,-13.8631,17.5859,-14.6714,0.038062
44,21,8.851,4.57,0.506,-0.61382,322.5,0.03132,0.001566,0.05,-13.8631,17.5859,-14.6714,0.038062
44,22,8.851,4.57,0.506,-0.61382,337.5,0.0339281,0.00169641,0.05,-13.8631,17.5859,-14.6714,0.038062
44,23,8.851,4.57,0.506,-0.61382,352.5,0.0318398,0.00159199,0.05,-13.8631,17.5859,-14.6714,0.038062
45,0,8.851,4.59,0.508,-0.70728,7.5,0.0514459,0.00257229,0.05,-19.7151,18.321,-18.4487,0.0596842
45,1,8.851,4.59,0.508,-0.70728,22.5,0.0523289,0.00261645,0.05,-19.7151,18.321,-18.4487,0.0596842
45,2,8.851,4.59,0.508,-0.70728,37.5,0.0556049,0.00278024,0.05,-19.7151,18.321,-18.4487,0.0596842
45,3,8.851,4.59,0.508,-0.70728,52.5,0.0581975,0.00290988,0.05,-19.7151,18.321,-18.4487,0.0596842
45,4,8.851,4.59,0.508,-0.70728,67.5,0.0569577,0.00284788,0.05,-19.7151,18.321,-18.4487,0.0596842
45,5,8.851,4.59,0.508,-0.70728,82.5,0.0595414,0.00297707,0.05,-19.7151,18.321,-18.4487,0.0596842
45,6,8.851,4.59,0.508,-0.70728,97.5,0.0633516,0.00316758,0.05,-19.7151,18.321,-18.4487,0.0596842
45,7,8.851,4.59,0.508,-0.70728,112.5,0.0580791,0.00290395,0.05,-19.7151,18.321,-18.4487,0.0596842
45,8,8.851,4.59,0.508,-0.70728,127.5,0.0587873,0.00293936,0.05,-19.7151,18.321,-18.4487,0.0596842
45,9,8.851,4.59,0.508,-0.70728,142.5,0.0625223,0.00312611,0.05,-19.7151,18.321,-18.4487,0.0596842
45,10,8.851,4.59,0.508,-0.70728,157.5,0.0637545,0.00318772,0.05,-19.7151,18.321,-18.4487,0.0596842
45,11,8.851,4.59,0.508,-0.70728,172.5,0.0593466,0.00296733,0.05,-19.7151,18.321,-18.4487,0.0596842
45,12,8.851,4.59,0.508,-0.70728,187.5,0.0638305,0.00319153,0.05,-19.7151,18.321,-18.4487,0.0596842
45,13,8.851,4.59,0.508,-0.70728,202.5,0.0646155,0.00323077,0.05,-19.7151,18.321,-18.4487,0.0596842
45,14,8.851,4.59,0.508,-0.70728,217.5,0.0636317,0.00318158,0.05,-19.7151,18.321,-18.4487,0.0596842
45,15,8.851,4.59,0.508,-0.70728,232.5,0.0613883,0.00306941,0.05,-19.7151,18.321,-18.4487,0.0596842
45,16,8.851,4.59,0.508,-0.70728,247.5,0.0631149,0.00315574,0.05,-19.7151,18.321,-18.4487,0.0596842
45,17,8.851,4.59,0.508,-0.70728,262.5,0.0609823,0.00304912,0.05,-19.7151,18.321,-18.4487,0.0596842
45,18,8.851,4.59,0.508,-0.70728,277.5,0.0608533,0.00304266,0.05,-19.7151,18.321,-18.4487,0.0596842
45,19,8.851,4.59,0.508,-0.70728,292.5,0.0591101,0.0029555,0.05,-19.7151,18.321,-18.4487,0.0596842
45,20,8.851,4.59,0.508,-0.70728,307.5,0.0594412,0.00297206,0.05,-19.7151,18.321,-18.4487,0.0596842
45,21,8.851,4.59,0.508,-0.70728,322.5,0.0607377,0.00303689,0.05,-19.7151,18.321,-18.4487,0.0596842
45,22,8.851,4.59,0.508,-0.70728,337.5,0.0502493,0.00251246,0.05,-19.7151,18.321,-18.4487,0.0596842
45,23,8.851,4.59,0.508,-0.70728,352.5,0.0522659,0.0026133,0.05,-19.7151,18.321,-18.4487,0.0596842
46,0,8.847,5.33,0.482,-0.38537,7.5,0.0068651,0.000343255,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,1,8.847,5.33,0.482,-0.38537,22.5,0.00717655,0.000358828,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,2,8.847,5.33,0.482,-0.38537,37.5,0.00756379,0.00037819,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,3,8.847,5.33,0.482,-0.38537,52.5,0.00706439,0.00035322,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,4,8.847,5.33,0.482,-0.38537,67.5,0.00661011,0.000330506,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,5,8.847,5.33,0.482,-0.38537,82.5,0.00780488,0.000390244,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,6,8.847,5.33,0.482,-0.38537,97.5,0.00733737,0.000366869,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,7,8.847,5.33,0.482,-0.38537,112.5,0.00737011,0.000368506,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,8,8.847,5.33,0.482,-0.38537,127.5,0.00746027,0.000373014,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,9,8.847,5.33,0.482,-0.38537,142.5,0.00784949,0.000392475,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,10,8.847,5.33,0.482,-0.38537,157.5,0.00715487,0.000357744,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,11,8.847,5.33,0.482,-0.38537,172.5,0.00771677,0.000385838,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,12,8.847,5.33,0.482,-0.38537,187.5,0.00755014,0.000377507,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,13,8.847,5.33,0.482,-0.38537,202.5,0.00717971,0.000358985,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,14,8.847,5.33,0.482,-0.38537,217.5,0.00738263,0.000369131,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,15,8.847,5.33,0.482,-0.38537,232.5,0.00775311,0.000387655,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,16,8.847,5.33,0.482,-0.38537,247.5,0.00718,0.000359,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,17,8.847,5.33,0.482,-0.38537,262.5,0.00702206,0.000351103,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,18,8.847,5.33,0.482,-0.38537,277.5,0.00715456,0.000357728,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,19,8.847,5.33,0.482,-0.38537,292.5,0.00728267,0.000364134,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,20,8.847,5.33,0.482,-0.38537,307.5,0.00738816,0.000369408,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,21,8.847,5.33,0.482,-0.38537,322.5,0.00720412,0.000360206,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,22,8.847,5.33,0.482,-0.38537,337.5,0.00762012,0.000381006,0.05,-5.6049,12.5464,-5.04136,0.00536483
46,23,8.847,5.33,0.482,-0.38537,352.5,0.00667597,0.000333799,0.05,-5.6049,12.5464,-5.04136,0.00536483
47,0,8.847,5.34,0.483,-0.44561,7.5,0.00825521,0.00041276,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,1,8.847,5.34,0.483,-0.44561,22.5,0.00843845,0.000421923,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,2,8.847,5.34,0.483,-0.44561,37.5,0.00932622,0.000466311,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,3,8.847,5.34,0.483,-0.44561,52.5,0.00914749,0.000457375,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,4,8.847,5.34,0.483,-0.44561,67.5,0.00882636,0.000441318,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,5,8.847,5.34,0.483,-0.44561,82.5,0.00966325,0.000483162,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,6,8.847,5.34,0.483,-0.44561,97.5,0.0097836,0.00048918,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,7,8.847,5.34,0.483,-0.44561,112.5,0.00951224,0.000475612,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,8,8.847,5.34,0.483,-0.44561,127.5,0.0105416,0.000527079,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,9,8.847,5.34,0.483,-0.44561,142.5,0.010554,0.000527699,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,10,8.847,5.34,0.483,-0.44561,157.5,0.0107527,0.000537635,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,11,8.847,5.34,0.483,-0.44561,172.5,0.0103242,0.000516212,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,12,8.847,5.34,0.483,-0.44561,187.5,0.0100737,0.000503683,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,13,8.847,5.34,0.483,-0.44561,202.5,0.00966036,0.000483018,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,14,8.847,5.34,0.483,-0.44561,217.5,0.0101216,0.000506081,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,15,8.847,5.34,0.483,-0.44561,232.5,0.0104492,0.000522462,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,16,8.847,5.34,0.483,-0.44561,247.5,0.00968244,0.000484122,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,17,8.847,5.34,0.483,-0.44561,262.5,0.00942232,0.000471116,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,18,8.847,5.34,0.483,-0.44561,277.5,0.00970586,0.000485293,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,19,8.847,5.34,0.483,-0.44561,292.5,0.0093186,0.00046593,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,20,8.847,5.34,0.483,-0.44561,307.5,0.00962394,0.000481197,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,21,8.847,5.34,0.483,-0.44561,322.5,0.0085495,0.000427475,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,22,8.847,5.34,0.483,-0.44561,337.5,0.0085716,0.00042858,0.05,-7.01495,14.2839,-7.47243,0.00795226
47,23,8.847,5.34,0.483,-0.44561,352.5,0.00848629,0.000424314,0.05,-7.01495,14.2839,-7.47243,0.00795226
48,0,8.847,5.36,0.485,-0.50851,7.5,0.0102101,0.000510504,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,1,8.847,5.36,0.485,-0.50851,22.5,0.0120557,0.000602784,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,2,8.847,5.36,0.485,-0.50851,37.5,0.0106356,0.000531782,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,3,8.847,5.36,0.485,-0.50851,52.5,0.011569,0.000578452,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,4,8.847,5.36,0.485,-0.50851,67.5,0.0127556,0.000637781,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,5,8.847,5.36,0.485,-0.50851,82.5,0.0126288,0.000631441,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,6,8.847,5.36,0.485,-0.50851,97.5,0.0134493,0.000672464,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,7,8.847,5.36,0.485,-0.50851,112.5,0.0140642,0.000703211,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,8,8.847,5.36,0.485,-0.50851,127.5,0.0129824,0.000649121,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,9,8.847,5.36,0.485,-0.50851,142.5,0.0126513,0.000632563,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,10,8.847,5.36,0.485,-0.50851,157.5,0.0122466,0.00061233,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,11,8.847,5.36,0.485,-0.50851,172.5,0.013407,0.000670352,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,12,8.847,5.36,0.485,-0.50851,187.5,0.0116905,0.000584524,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,13,8.847,5.36,0.485,-0.50851,202.5,0.0136156,0.00068078,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,14,8.847,5.36,0.485,-0.50851,217.5,0.0131977,0.000659887,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,15,8.847,5.36,0.485,-0.50851,232.5,0.0134677,0.000673386,0.05,-8.92971,15.5328,-10.0311,0.0114926
48,16,8.847,5.36,0.485,-0.50851,247.5,0.0136014,0.00068007,0.05,-8.92971,15.5328,-10.0311,0.0114926
